bgold;rgold;mblue;mred;bResult
0.309541862;0.299389849;0.508000051;0.5002976;0
0.349260762;0.315905722;0.5091869;0.525820213;1
0.243840886;0.263975483;0.500183856;0.472735242;1
0.290399264;0.266783074;0.506636939;0.498424682;0
0.348649605;0.326647734;0.479993401;0.481082281;1
0.273118539;0.296495679;0.503441809;0.504666753;1
0.302515955;0.30358086;0.509867604;0.514322689;1
0.269844689;0.284212254;0.517437514;0.541249234;0
0.310954231;0.298473812;0.507823918;0.525136369;0
0.283149768;0.268210571;0.496832504;0.540427795;0
0.301992232;0.327162759;0.544748353;0.494697967;1
0.25888984;0.28229059;0.500746891;0.496320563;1
0.317189799;0.300091221;0.494752827;0.491809106;0
0.273415238;0.260938565;0.494653569;0.528976025;0
0.287133039;0.285477837;0.492199447;0.514298607;1
0.284164403;0.283235365;0.507833037;0.509505214;1
0.326672825;0.301161614;0.501705901;0.494208098;0
0.305650647;0.280357128;0.504980871;0.49763358;1
0.263930354;0.253891558;0.484284891;0.504348868;1
0.29949796;0.301356988;0.507467801;0.511851669;1
0.340142625;0.306833499;0.48693957;0.482934414;1
0.337630009;0.368665421;0.515177217;0.495732158;0
0.25671823;0.253557543;0.501143557;0.493706287;1
0.297276467;0.281081507;0.518098909;0.520791575;0
0.274049106;0.30180054;0.519519521;0.496494392;1
0.342850006;0.324924403;0.519496681;0.490984927;1
0.291252186;0.308323864;0.516468427;0.508556319;0
0.336460373;0.308516696;0.528199109;0.498500368;1
0.220555575;0.22233116;0.475491013;0.489189786;0
0.308894111;0.294051036;0.501657186;0.492263269;1
0.278176778;0.288166512;0.53576462;0.485845989;1
0.260596025;0.254882881;0.526375201;0.514338762;0
0.320206917;0.289551445;0.523307689;0.537375207;0
0.312116958;0.33677623;0.517399497;0.520505731;1
0.287602124;0.271874221;0.502366364;0.495321259;1
0.260507624;0.274791805;0.514587458;0.484246275;0
0.265385285;0.253387087;0.494485136;0.519037225;1
0.33036297;0.294360134;0.483132378;0.491358563;1
0.298908859;0.332060105;0.495039866;0.49679294;1
0.294305155;0.270979672;0.504004511;0.482729021;1
0.264329422;0.294899687;0.513003681;0.511632885;0
0.275892127;0.274948139;0.487976127;0.521967617;1
0.319195392;0.299570302;0.470747718;0.488645183;0
0.32676651;0.292427436;0.524460305;0.510156205;0
0.255657958;0.259614596;0.515558559;0.502623249;1
0.277670908;0.285024076;0.509924791;0.495593252;1
0.243722574;0.233706432;0.507433969;0.510664197;0
0.251147777;0.250651203;0.502364596;0.501871339;0
0.313577097;0.306650104;0.503422382;0.505739118;1
0.362749358;0.325688515;0.482669414;0.498399233;0
0.390644524;0.350284597;0.467477718;0.497386391;1
0.314825263;0.304597765;0.503536477;0.49996102;1
0.268641717;0.260724511;0.548813108;0.517755105;1
0.297699136;0.343106206;0.521360857;0.486962173;1
0.257216715;0.260992851;0.503551993;0.523684042;1
0.281562052;0.25804729;0.476232994;0.534465442;0
0.293243522;0.317946166;0.509770781;0.510038944;0
0.338932703;0.304867618;0.50000584;0.51956917;1
0.286768168;0.306141977;0.467724363;0.511413385;0
0.333981493;0.364455539;0.515480072;0.495911913;1
0.285044629;0.259870086;0.491882421;0.512638544;0
0.267834318;0.286736214;0.501017735;0.510350115;0
0.283743775;0.28986411;0.522719527;0.474801238;1
0.236958943;0.249071039;0.492913288;0.481527393;0
0.231977625;0.256871681;0.490210438;0.521353241;0
0.327966902;0.297195751;0.508249533;0.479863922;1
0.248932507;0.259832374;0.516468427;0.500064118;0
0.34539371;0.324619214;0.475796814;0.549774549;0
0.305119537;0.288198161;0.519057296;0.512052267;0
0.301559377;0.28582188;0.52026866;0.497072473;1
0.265676554;0.252501767;0.51034437;0.478927908;1
0.31456835;0.280332761;0.504249427;0.525377746;1
0.292534332;0.280256273;0.507577118;0.519749922;1
0.259227967;0.244455474;0.499635643;0.498596026;1
0.336301363;0.297764517;0.505663562;0.472887158;1
0.368592309;0.324877385;0.489984111;0.470587095;1
0.319927721;0.295485897;0.496205875;0.487149072;1
0.298699967;0.272552216;0.516812608;0.475408633;1
0.246102764;0.25346472;0.518332596;0.4672994;1
0.27433465;0.287011154;0.471488938;0.490793933;1
0.376348193;0.336873499;0.506351922;0.494465875;0
0.287864428;0.288440331;0.466523786;0.513003681;0
0.311978945;0.364557869;0.511129096;0.506830626;1
0.269061921;0.303270733;0.517573566;0.464822398;1
0.286134414;0.301568129;0.476242403;0.501240843;0
0.300688281;0.320522729;0.495675095;0.511690613;0
0.240022107;0.256651266;0.539486831;0.499836638;0
0.367174213;0.305521142;0.518464557;0.525920008;0
0.272923777;0.289848314;0.508227744;0.484320045;0
0.325369072;0.373961713;0.515137887;0.475001907;1
0.289100931;0.313899813;0.479694759;0.514514184;0
0.313734776;0.373614858;0.499407948;0.52563519;0
0.279142865;0.311526186;0.530343349;0.504211919;0
0.34635569;0.381519443;0.499649134;0.513825048;0
0.321341621;0.304117703;0.509145945;0.51594845;0
0.323011653;0.30610665;0.510017777;0.511600038;0
0.278682384;0.26715547;0.489551919;0.51465426;1
0.308754157;0.314895012;0.523950519;0.4860585;1
0.221689437;0.238328523;0.503817314;0.516210663;1
0.343770975;0.316790235;0.482815816;0.534291616;0
0.337168149;0.357440592;0.506146769;0.490477298;0
0.365602114;0.339003169;0.523511394;0.474529966;1
0.287650624;0.265692506;0.493905798;0.497936235;0
0.342492341;0.379443745;0.50304865;0.483524959;1
0.289289896;0.322663704;0.50439063;0.436276159;1
0.357357877;0.323926802;0.495654449;0.515438075;0
0.294747843;0.338033747;0.516467053;0.505643048;0
0.305339016;0.344827231;0.518988459;0.475233844;1
0.345531035;0.317332243;0.504032021;0.505940721;0
0.424931752;0.355190243;0.495289051;0.473868279;0
0.341625334;0.310624967;0.502145064;0.495216997;1
0.349808967;0.332212656;0.483391991;0.477836303;1
0.32117056;0.34762561;0.510081856;0.476631478;1
0.338210018;0.299179818;0.522358812;0.51376514;1
0.422032367;0.359710693;0.501221905;0.52626425;0
0.268217673;0.266555324;0.501628227;0.558986105;1
0.320800968;0.287099012;0.508946028;0.494261288;1
0.26060351;0.254485347;0.546780537;0.490285766;1
0.286334525;0.273669079;0.489359946;0.497127467;1
0.32293546;0.355570238;0.502864098;0.510455208;1
0.390792907;0.345531876;0.515087631;0.515508062;1
0.343754204;0.3107349;0.515567548;0.504143081;0
0.306795013;0.346224938;0.520520966;0.499765119;1
0.282186584;0.269790825;0.510797792;0.499713708;1
0.373870398;0.335140499;0.489497838;0.519377912;0
0.331445104;0.314958946;0.506645242;0.501656574;1
0.291243042;0.273479806;0.529179593;0.489126792;1
0.308971426;0.346401195;0.518022016;0.537523296;1
0.376929743;0.324013747;0.532109957;0.503998257;1
0.349935798;0.317329833;0.49459785;0.529487317;0
0.24043502;0.229868303;0.517632305;0.505542165;1
0.327112639;0.283860343;0.497474249;0.501121691;1
0.284076052;0.268094042;0.519994218;0.513191039;1
0.281108745;0.300195009;0.481065928;0.517291057;1
0.250585916;0.257039304;0.488023762;0.493861072;1
0.277918555;0.301976559;0.49161194;0.510570323;0
0.26515428;0.25605196;0.505014435;0.502789887;0
0.268727392;0.285390301;0.502578863;0.526453067;0
0.321191719;0.28462114;0.508967957;0.484705102;1
0.250025665;0.268617303;0.514680075;0.495567568;0
0.312517496;0.30414701;0.506622711;0.4731073;1
0.313140251;0.30297909;0.478361088;0.51651425;0
0.35428727;0.306423746;0.524914858;0.489462973;1
0.284196372;0.261658902;0.503907749;0.545155538;0
0.287874223;0.320212705;0.511726732;0.521248301;1
0.358228619;0.319010933;0.508549968;0.491094223;1
0.30870861;0.328586708;0.50458738;0.497711976;0
0.289328758;0.26915883;0.516954096;0.493708145;1
0.335114744;0.302857285;0.509449997;0.48348908;0
0.279049627;0.282224721;0.505130785;0.525320425;1
0.281991054;0.274218403;0.508261545;0.500252307;1
0.326360437;0.302099238;0.498016606;0.493701628;0
0.28962933;0.303633153;0.520158818;0.506416495;0
0.333203544;0.314636888;0.515125906;0.499361586;1
0.265356671;0.254911891;0.499941247;0.514062136;0
0.243522374;0.26928528;0.512792052;0.499860924;1
0.299314115;0.330080527;0.504652976;0.495535251;1
0.27496956;0.301999967;0.492638498;0.518693;0
0.343997281;0.323675879;0.491241569;0.484155359;0
0.281213955;0.299630864;0.511676196;0.517022999;0
0.244805807;0.245187145;0.515990376;0.510571329;1
0.270223746;0.255342518;0.482881739;0.507948203;0
0.266905367;0.285403867;0.50592;0.484694321;1
0.316587351;0.333592673;0.503175836;0.503887073;1
0.350523777;0.313347739;0.486959066;0.468026876;0
0.281294869;0.264673009;0.511675089;0.504462879;0
0.314226481;0.286390179;0.500776488;0.488969493;1
0.26665315;0.269953502;0.489365903;0.50088599;1
0.308863918;0.283663376;0.528076315;0.490857824;1
0.292768507;0.321493004;0.490673522;0.486854441;1
0.239016843;0.233684099;0.503510272;0.48343239;1
0.28149183;0.266048616;0.50985212;0.542455716;0
0.296175845;0.330284444;0.507427933;0.504194014;1
0.305831663;0.285900835;0.493488388;0.49908269;1
0.326278628;0.30366782;0.5013915;0.497226101;0
0.370385579;0.331295476;0.507965194;0.494181398;1
0.277298953;0.292805722;0.511497743;0.5010132;1
0.27152684;0.265684671;0.48884349;0.488730965;1
0.292891217;0.308240328;0.535102242;0.507617485;0
0.276916209;0.293897747;0.513081626;0.474939859;1
0.266678368;0.274924515;0.490788136;0.50057277;0
0.284078109;0.262400958;0.478264551;0.503144541;0
0.295873128;0.28303516;0.514991268;0.503582238;0
0.284340523;0.309455649;0.513577463;0.508283552;1
0.278844456;0.308991323;0.532241936;0.507983336;1
0.3339328;0.303688652;0.501338363;0.52029676;0
0.27931002;0.294574036;0.489499776;0.518619285;0
0.321986421;0.288099497;0.499938671;0.505790248;1
0.303631926;0.279059893;0.514255154;0.509506554;0
0.297099139;0.336271989;0.496565902;0.467727793;1
0.312903399;0.27837157;0.512480232;0.502853036;1
0.274506654;0.303513584;0.506327694;0.542601861;0
0.318931174;0.359330079;0.491539363;0.48702245;1
0.302206992;0.319867687;0.503099032;0.51338549;0
0.25088997;0.281151706;0.501858411;0.521926915;0
0.304455592;0.269681674;0.540380199;0.516369542;0
0.29414819;0.286044973;0.489264286;0.49263282;0
0.23705539;0.246983088;0.492494664;0.52489425;1
0.2608304;0.28338135;0.51261582;0.525658123;1
0.366668581;0.343444199;0.501977012;0.509674964;0
0.293521051;0.285706674;0.496346346;0.508966019;0
0.291923167;0.294764219;0.506177393;0.50214575;1
0.276313233;0.262929473;0.49876063;0.509673897;1
0.307873372;0.325996509;0.523930338;0.478332479;1
0.304321425;0.283004273;0.519588245;0.483044521;1
0.259776519;0.268946173;0.506359486;0.510145381;0
0.307151609;0.292204576;0.518747641;0.510612549;1
0.260695279;0.281354819;0.495598645;0.505543409;0
0.287730058;0.312826894;0.513800011;0.517368565;1
0.283894256;0.2743494;0.499818964;0.498113358;0
0.338701566;0.30233331;0.505506102;0.499130252;0
0.298593533;0.329119499;0.51002049;0.486891911;1
0.296763677;0.28469509;0.527425311;0.511291407;1
0.272628011;0.262004334;0.509657551;0.498113358;0
0.281704376;0.287202292;0.510851887;0.497189075;1
0.368161621;0.333831005;0.505504919;0.515694831;1
0.291645191;0.263434903;0.505678826;0.489597287;0
0.231952216;0.23572353;0.508724389;0.504817782;1
0.334375711;0.295129892;0.486234664;0.521965396;1
0.252360585;0.251301023;0.513782054;0.50882944;1
0.298577266;0.291933113;0.508466155;0.516053332;1
0.317982873;0.299228194;0.497104311;0.496978305;0
0.229811236;0.220464877;0.504803204;0.529216214;1
0.275860613;0.290794076;0.496839673;0.51105531;1
0.279203883;0.281016209;0.491839092;0.508770912;1
0.310147779;0.302395916;0.495763167;0.521432082;0
0.27872661;0.251955297;0.523617307;0.505004451;0
0.302257878;0.28651494;0.51917869;0.488391034;1
0.324581383;0.303045666;0.487713065;0.513618995;1
0.303368102;0.322858964;0.506228394;0.509298407;1
0.314494416;0.334001997;0.508314152;0.496276335;1
0.345074006;0.378132504;0.519729152;0.516766581;0
0.305122539;0.280821925;0.527472208;0.502826804;0
0.247776864;0.257040078;0.500895272;0.511381843;0
0.277170456;0.295287321;0.505967971;0.529553508;1
0.278072253;0.288785118;0.490892159;0.529080609;0
0.299738523;0.308344074;0.469888521;0.495399427;0
0.273391534;0.258010548;0.516136626;0.514683024;0
0.257733725;0.288938748;0.5111116;0.523784344;0
0.241843257;0.258069621;0.51068015;0.489095105;1
0.294040905;0.301457635;0.520961701;0.509174801;0
0.248696283;0.23837725;0.49806178;0.502242813;0
0.29027153;0.272488441;0.489890425;0.484489854;0
0.271073847;0.290040731;0.499014625;0.506517389;1
0.285005127;0.276485704;0.534339211;0.495693699;1
0.225182571;0.241745584;0.474122916;0.527519566;0
0.267162096;0.257157346;0.506440463;0.512706355;1
0.310464555;0.346078841;0.491509147;0.500147633;0
0.288640238;0.29049565;0.505105866;0.491509147;1
0.323593589;0.290707556;0.50234236;0.501998451;0
0.278645844;0.312244164;0.512976799;0.495511298;0
0.283067561;0.284331978;0.544002943;0.476878658;1
0.320629264;0.303207457;0.497782934;0.526320872;0
0.296047561;0.280982166;0.483295885;0.490150333;0
0.30776185;0.309881405;0.517775023;0.500878706;1
0.257308206;0.268448233;0.474991347;0.501907594;1
0.260696628;0.29162795;0.502224131;0.501113522;1
0.273788865;0.287059774;0.526773522;0.475685195;0
0.311097094;0.290540647;0.473658052;0.522666286;0
0.26951471;0.271414998;0.493080003;0.5093428;0
0.291040837;0.279766373;0.487928051;0.491408398;1
0.276008245;0.284313953;0.496540988;0.524655376;0
0.329520586;0.343818012;0.530591529;0.499833529;1
0.248724821;0.255373625;0.494262308;0.512706355;0
0.268196387;0.24907865;0.501072475;0.497037928;0
0.26509069;0.273360297;0.495378072;0.502800267;1
0.331125012;0.298040647;0.519518478;0.503395722;1
0.289582045;0.320537337;0.502802256;0.519917218;0
0.335018445;0.313864588;0.519518478;0.524681116;1
0.30130698;0.350582696;0.504088168;0.49780477;0
0.287290901;0.319674998;0.51319872;0.489938478;1
0.308213196;0.328745141;0.511870145;0.494730197;0
0.295634094;0.275248695;0.496554129;0.503587204;0
0.248875488;0.241429451;0.48390232;0.53152177;0
0.3067961;0.285733046;0.479199195;0.511896501;1
0.275757239;0.300594879;0.504031636;0.494128715;1
0.343341943;0.302199366;0.491573752;0.512480232;1
0.331836611;0.31405843;0.489766277;0.496470047;0
0.31958724;0.341599501;0.493575235;0.544618404;1
0.310241786;0.316141139;0.448137419;0.491484418;1
0.37949503;0.346503254;0.515168681;0.487008538;0
0.270893195;0.284637509;0.487884867;0.474750638;0
0.270502197;0.262514921;0.508725037;0.476780919;1
0.308661174;0.352125192;0.493020383;0.505353775;0
0.264726902;0.281792822;0.482406579;0.495205005;1
0.269892144;0.260409837;0.489578327;0.50761208;0
0.303600964;0.322031426;0.435510223;0.497229602;0
0.309712374;0.289043552;0.497324671;0.468751585;1
0.356985957;0.396926022;0.469693733;0.501072523;0
0.325355276;0.319072877;0.515451668;0.494459167;1
0.302166579;0.327647587;0.50945832;0.505551162;0
0.311323029;0.357538663;0.515223026;0.439758696;1
0.395166663;0.391175206;0.487585261;0.503734806;0
0.292423554;0.306981176;0.436087003;0.494334996;0
0.327802963;0.297294192;0.515207351;0.50228739;1
0.395187967;0.371246024;0.504992838;0.490179813;0
0.317152613;0.327214185;0.524564386;0.518048923;1
0.279342638;0.279192064;0.515944684;0.482289948;1
0.305126125;0.295879958;0.49572001;0.516563667;0
0.264281672;0.265220198;0.48969449;0.511937407;0
0.336430871;0.321713112;0.482242645;0.510090032;1
0.345807749;0.378422453;0.495626622;0.51197372;0
0.398816464;0.344746293;0.49029728;0.511236905;1
0.367472474;0.343192849;0.509085853;0.501884923;0
0.392232389;0.416872714;0.515026637;0.504010876;1
0.281059253;0.259873065;0.53506143;0.49343729;1
0.357631868;0.333318675;0.486303479;0.501976365;0
0.360925361;0.39468694;0.50768627;0.493525613;1
0.399996844;0.347826201;0.497267114;0.531652051;1
0.281026253;0.300862088;0.474130919;0.498561589;0
0.296091508;0.313652458;0.496663857;0.439120639;1
0.278073877;0.304548289;0.498794889;0.525831929;0
0.281321546;0.305641553;0.505776299;0.501476933;0
0.329273364;0.361053003;0.492621955;0.500534132;0
0.334605599;0.325346651;0.497143577;0.499436096;0
0.33080111;0.314445098;0.483850545;0.508893362;0
0.294080567;0.322319862;0.492692411;0.491865871;1
0.328451754;0.304177809;0.494907108;0.499831268;1
0.305820828;0.317793342;0.49409599;0.516869251;0
0.280604739;0.295684462;0.487275754;0.505711542;1
0.315561547;0.297890456;0.478607493;0.501735868;0
0.29847992;0.310036711;0.50414314;0.487910874;0
0.277040694;0.293299926;0.514562916;0.524775394;1
0.321518138;0.347671725;0.498735201;0.519843927;0
0.271465909;0.281234268;0.497771546;0.502634776;0
0.349353009;0.310265617;0.506099778;0.518408328;0
0.27925647;0.30690323;0.506896092;0.514107988;0
0.314307387;0.336483012;0.502018647;0.517694326;1
0.381401615;0.337009917;0.502177607;0.511099836;0
0.315551596;0.306237649;0.498588993;0.486535514;0
0.286948423;0.323138111;0.501893112;0.483440972;1
0.328751281;0.308110514;0.527582823;0.512626011;1
0.298548335;0.315302703;0.476291251;0.541236704;0
0.304644441;0.340849505;0.522283314;0.479928402;1
0.359386886;0.341551352;0.526228371;0.507752484;1
0.272163996;0.277602189;0.488634235;0.494592283;0
0.272770088;0.279791516;0.490155141;0.483805665;1
0.357453703;0.330783664;0.519719553;0.487782344;1
0.257013225;0.266419922;0.50228265;0.497773049;0
0.363612526;0.329264385;0.524988434;0.516897587;1
0.311105959;0.336928702;0.536242069;0.529695645;0
0.2934635;0.281426478;0.509323001;0.484424799;1
0.297383905;0.309048156;0.486380289;0.514179059;0
0.272871413;0.291930376;0.48760029;0.499029679;1
0.260351459;0.27927707;0.498535245;0.492910888;0
0.317148502;0.357142153;0.461237064;0.50214724;0
0.334004999;0.304949375;0.501368842;0.477609158;0
0.358874193;0.398257903;0.48951795;0.517566307;0
0.376451667;0.363327807;0.464240454;0.487142095;1
0.311129024;0.28191174;0.500842556;0.50408436;0
0.287121358;0.258435131;0.490629739;0.480298035;1
0.314620356;0.28011966;0.511603475;0.493825999;1
0.330739605;0.366528204;0.512444295;0.485751942;1
0.374624558;0.335946729;0.518874059;0.488871042;1
0.292753199;0.267052774;0.463050805;0.52396691;0
0.253263956;0.260019745;0.500700522;0.502001504;1
0.314754927;0.303967496;0.503425948;0.487708264;1
0.292765723;0.312796323;0.507496934;0.480953791;0
0.325368652;0.32128036;0.500699681;0.514072094;1
0.276717166;0.311688734;0.485068105;0.503831449;0
0.35408633;0.316514141;0.514331017;0.478926599;1
0.266593023;0.272448319;0.490572454;0.521109403;0
0.258410207;0.24784772;0.506789603;0.485047084;1
0.287037637;0.273338313;0.491611569;0.499216572;0
0.305016428;0.314201132;0.501351908;0.495233312;1
0.308586752;0.280033523;0.508364662;0.524336914;1
0.293971697;0.319797899;0.521657974;0.508493397;0
0.306630305;0.288758982;0.528512188;0.474576794;1
0.25288138;0.248723035;0.497972439;0.522562454;0
0.255480518;0.266812265;0.508802571;0.474192169;1
0.337325425;0.314388682;0.510709274;0.489725201;1
0.353525784;0.345123584;0.473207872;0.513711785;0
0.229222412;0.211826469;0.524414467;0.481649415;1
0.271852947;0.259867106;0.480801152;0.504754613;1
0.293850325;0.320013485;0.50280903;0.490087544;1
0.296151346;0.318259768;0.489038678;0.485950635;0
0.270579367;0.281454199;0.494508322;0.517243814;0
0.281528433;0.302782699;0.519888142;0.50523504;0
0.29016853;0.290413304;0.50523504;0.517060374;0
0.255627137;0.272612324;0.467307727;0.51978559;0
0.309669008;0.289717105;0.497748578;0.489741599;1
0.359437083;0.312094617;0.502884811;0.504645897;0
0.341373091;0.358302537;0.499436096;0.490463242;1
0.305380654;0.282269708;0.507591663;0.502126243;1
0.242931404;0.238581651;0.490793793;0.504124389;0
0.315243305;0.2879387;0.522378432;0.485163909;1
0.33800863;0.322204682;0.493527445;0.546663324;1
0.32746017;0.305333522;0.4739943;0.505140487;1
0.253400151;0.237080992;0.516819933;0.451439892;1
0.275004448;0.285884223;0.509003147;0.50322823;1
0.31909778;0.297243212;0.49634036;0.493072378;1
0.329260753;0.30601578;0.495909803;0.513413601;0
0.290067805;0.320940205;0.503621234;0.511061831;1
0.272716148;0.281204191;0.514902295;0.530176675;1
0.312548423;0.283019356;0.496055363;0.480822507;0
0.321464083;0.295693233;0.496769186;0.486639932;0
0.269795699;0.294639243;0.494305868;0.494720074;1
0.287023981;0.308436236;0.509907081;0.495112485;1
0.298806855;0.267632256;0.499650487;0.515818234;0
0.315598804;0.305450976;0.483451462;0.492079868;0
0.278341206;0.317901607;0.506444376;0.477226183;1
0.275861764;0.305181183;0.500481849;0.475166118;1
0.250694095;0.246087426;0.493937832;0.51706729;0
0.299737648;0.292733302;0.473371433;0.49584591;0
0.283135684;0.306247257;0.510826262;0.493614356;1
0.291545137;0.271677433;0.501262038;0.495775642;1
0.322224601;0.329854459;0.492224755;0.501449044;0
0.265583063;0.264680447;0.509989694;0.506557104;1
0.339960503;0.298603111;0.500230533;0.489053066;0
0.283688498;0.313079617;0.496011349;0.49819206;0
0.234997894;0.252167875;0.512870631;0.483480482;1
0.300896325;0.276872928;0.501157191;0.482895466;0
0.233848369;0.253180063;0.509944179;0.481231824;1
0.33789611;0.305967537;0.502053011;0.506262456;1
0.318989572;0.289268633;0.482379228;0.499439563;0
0.310383781;0.338570167;0.487490008;0.505249731;0
0.342625946;0.31072556;0.482575347;0.502899902;1
0.318402598;0.362951805;0.483806559;0.499507432;0
0.285077944;0.313333524;0.507095892;0.506019817;1
0.320012187;0.290319192;0.503197963;0.498518514;0
0.294910585;0.307933996;0.50080839;0.499862191;0
0.340605736;0.306402872;0.507339585;0.503856823;1
0.315525104;0.322369434;0.493164105;0.501681396;0
0.299448827;0.280224162;0.506244134;0.485932746;1
0.280338981;0.309187153;0.517076322;0.492451405;0
0.290072086;0.30855623;0.50273272;0.502747425;1
0.281059098;0.312651772;0.505311777;0.520256267;0
0.337119131;0.306949306;0.497768235;0.507864308;0
0.34036926;0.315383644;0.494212231;0.495035953;0
0.29569112;0.321267135;0.51446017;0.485846411;1
0.283116475;0.28271717;0.522125967;0.505416499;1
0.314241905;0.290278134;0.494439417;0.501872099;0
0.301540575;0.272201615;0.518141773;0.504873861;0
0.271249597;0.281312985;0.508297964;0.496029622;1
0.24137867;0.233314584;0.505122001;0.50641684;1
0.277050987;0.297497048;0.514735877;0.522038055;0
0.303861337;0.323039866;0.50044587;0.506571213;0
0.256527831;0.263233174;0.498538492;0.515194602;0
0.275773514;0.308130089;0.494462246;0.49134969;1
0.25968554;0.252641498;0.47525987;0.504882617;0
0.274008308;0.288415313;0.512827598;0.488835404;0
0.313573179;0.298596759;0.507659398;0.496152193;1
0.258361264;0.284437317;0.514791857;0.502053011;0
0.317236785;0.347443394;0.496750901;0.510813295;1
0.345812297;0.300148159;0.500103369;0.514340885;0
0.350582259;0.311346216;0.514633925;0.505560308;0
0.25355611;0.287766044;0.509942653;0.502213562;1
0.282745571;0.260494254;0.498066934;0.512366052;1
0.265375558;0.264994462;0.498365528;0.495186257;0
0.278960437;0.312894597;0.508195148;0.530846926;1
0.301946923;0.338028005;0.511361295;0.503747597;1
0.362022259;0.325305342;0.503675032;0.512590331;0
0.344772255;0.322621397;0.508210821;0.512078515;0
0.315333549;0.348702753;0.496301094;0.501817702;1
0.262279825;0.271034315;0.496331469;0.491377845;1
0.283180591;0.286105764;0.502853157;0.514467306;0
0.303257923;0.34018865;0.491194042;0.528986218;0
0.287822451;0.303041052;0.516814531;0.532931083;0
0.306428148;0.280752387;0.499313184;0.487834811;0
0.321731479;0.303874509;0.490946175;0.498049447;0
0.350196157;0.31960115;0.488675834;0.501860413;1
0.279099472;0.304481678;0.497211792;0.509431795;1
0.274783462;0.29525908;0.510187021;0.511746754;1
0.266460124;0.286566074;0.471782331;0.51303483;0
0.280311164;0.298587245;0.516781609;0.536755862;0
0.357481366;0.322095185;0.501789038;0.510538276;0
0.298294266;0.338700031;0.544677296;0.505797029;0
0.286774894;0.263354423;0.50232814;0.531852641;1
0.244262666;0.236000648;0.511371294;0.508506377;0
0.274100894;0.313010655;0.496109909;0.531776794;1
0.302275067;0.3388811;0.526861498;0.497314823;1
0.309318532;0.280461497;0.497314823;0.526861498;0
0.288378224;0.33514389;0.482138164;0.534894794;0
0.281305303;0.264071538;0.529142567;0.519209182;1
0.248057262;0.230967138;0.489020006;0.50686425;0
0.262843222;0.294627231;0.509036227;0.51576691;1
0.322673443;0.292057595;0.502688547;0.520956459;1
0.279707008;0.336687372;0.499774084;0.515302661;0
0.2389323;0.243874157;0.486862769;0.501936637;1
0.28952867;0.26922594;0.507905609;0.515161215;0
0.304168836;0.279212846;0.488911864;0.512580331;0
0.302455431;0.286850751;0.498039447;0.484376844;1
0.290413279;0.323270352;0.493650359;0.506166654;1
0.314160581;0.349569781;0.50810049;0.485704231;1
0.332241826;0.363014407;0.52328762;0.530006695;0
0.327070167;0.350122536;0.503244768;0.503487177;0
0.27156153;0.284817294;0.534180424;0.504635394;0
0.271436051;0.291109361;0.509180718;0.496707354;0
0.321541274;0.338588128;0.500429273;0.526231575;0
0.285066601;0.310345905;0.490353936;0.510662734;0
0.261164796;0.275391241;0.500898865;0.527898934;0
0.339141554;0.299160015;0.501897386;0.498774702;0
0.26932223;0.280982974;0.509280101;0.502710096;0
0.302116458;0.33780235;0.52789246;0.505146807;1
0.28655745;0.271338934;0.500687307;0.477064889;0
0.290999066;0.30781484;0.519089312;0.501602074;0
0.327592265;0.30630484;0.523939348;0.520496485;1
0.259358667;0.245959559;0.522319143;0.517333737;0
0.242742694;0.254089143;0.529683738;0.511826165;1
0.317426515;0.283362327;0.515095902;0.502990707;1
0.293495904;0.284397538;0.494367074;0.498117653;1
0.286041113;0.283833033;0.504264747;0.537048068;0
0.276707746;0.266206442;0.482782913;0.517025559;1
0.327879699;0.35225039;0.495270127;0.511765399;1
0.277298463;0.259657184;0.49617651;0.496631379;1
0.246055218;0.259958377;0.490356589;0.506981432;0
0.258861856;0.278548106;0.533527304;0.488911864;1
0.325125824;0.378572123;0.5018559;0.513518963;0
0.288050583;0.253924483;0.516421292;0.512811516;0
0.246416391;0.243407374;0.491551769;0.514494773;0
0.280838285;0.301966859;0.509229715;0.5172735;1
0.275789184;0.252622127;0.498673015;0.491011502;0
0.300583574;0.271671187;0.520949972;0.504448151;0
0.238695421;0.248383572;0.510281766;0.515115826;1
0.349750715;0.305961067;0.497561547;0.503951277;1
0.356220067;0.40243961;0.492711808;0.515724306;0
0.264130263;0.24684066;0.517942496;0.507446451;1
0.35789778;0.317498286;0.486504914;0.519899326;0
0.318771027;0.351849189;0.520721427;0.512444725;1
0.293222079;0.262992917;0.516578455;0.509966124;1
0.250868664;0.232871094;0.498180146;0.504890009;0
0.279374013;0.259081116;0.49995572;0.495871658;1
0.306367787;0.346097676;0.512260185;0.515252475;1
0.24736392;0.246846449;0.544046295;0.498184874;1
0.315284242;0.295145085;0.508200473;0.507188716;0
0.301204197;0.274225116;0.515217821;0.495939088;0
0.295442361;0.315753122;0.507639836;0.50000584;1
0.312412635;0.281802574;0.516196271;0.488489237;1
0.33945638;0.361467309;0.495357916;0.508118579;0
0.232822043;0.249616366;0.521353241;0.49078333;1
0.276151;0.309069824;0.524911765;0.520215153;0
0.249481832;0.261626329;0.511021206;0.533829508;0
0.340045942;0.328288512;0.513766402;0.502588626;0
0.309929327;0.353552399;0.493101033;0.544658157;0
0.241476119;0.27808452;0.517560036;0.471065605;1
0.276567008;0.303395126;0.519899326;0.520328327;0
0.331586617;0.354116422;0.504181229;0.525652526;0
